run_accession	Acidobacteriota	Actinomycetota	Aquificota	Armatimonadota	Artverviricota	Atribacterota	Bacillota	Bacteroidota	Balneolota	Bdellovibrionota	Caldisericota	Calditrichota	Campylobacterota	Candidatus_Absconditabacteria	Candidatus_Bipolaricaulota	Candidatus_Cloacimonadota	Candidatus_Korarchaeota	Candidatus_Lokiarchaeota	Candidatus_Micrarchaeota	Candidatus_Nanohaloarchaeota	Candidatus_Omnitrophota	Candidatus_Saccharibacteria	Candidatus_Thermoplasmatota	Chlamydiota	Chlorobiota	Chloroflexota	Chordata	Chrysiogenota	Coprothermobacterota	Cossaviricota	Cressdnaviricota	Cyanobacteriota	Deferribacterota	Deinococcota	Dictyoglomota	Dividoviricota	Duplornaviricota	Elusimicrobiota	Euryarchaeota	Fibrobacterota	Fusobacteriota	Gemmatimonadota	Heterolobosea	Hofneiviricota	Ignavibacteriota	Kiritimatiellota	Kitrinoviricota	Lenarviricota	Lentisphaerota	Mycoplasmatota	Myxococcota	Nanoarchaeota	Negarnaviricota	Nitrososphaerota	Nitrospinota	Nitrospirota	Nucleocytoviricota	Peploviricota	Phixviricota	Pisuviricota	Planctomycetota	Preplasmiviricota	Pseudomonadota	Rhodothermota	Saleviricota	Spirochaetota	Streptophyta	Synergistota	Taleaviricota	Thermodesulfobacteriota	Thermomicrobiota	Thermoproteota	Thermotogota	Uroviricota	Verrucomicrobiota
SRR11413692	-1.894506	10.406881	-1.894506	-1.894506	-1.894506	-1.894506	13.309796	15.741789	-1.894506	-1.894506	-1.894506	-1.894506	7.315934	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	7.315934	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	7.315934	-1.894506	7.315934	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	-1.894506	13.625752	-1.894506	-1.894506	-1.894506	-1.894506	7.315934	-1.894506	9.107610	-1.894506	-1.894506	-1.894506	7.315934	13.266477
SRR6000894	-1.851458	11.847520	-1.851458	-1.851458	-1.851458	-1.851458	14.263633	15.894309	-1.851458	-1.851458	-1.851458	-1.851458	7.358983	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	8.052080	-1.851458	-1.851458	-1.851458	-1.851458	8.052080	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	8.457528	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	14.228936	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	-1.851458	9.756787	-1.851458	-1.851458	-1.851458	8.052080	12.529367
SRR6000893	-2.152791	10.001993	-2.152791	-2.152791	-2.152791	-2.152791	14.242178	15.122186	-2.152791	-2.152791	-2.152791	-2.152791	7.057649	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	7.750746	-2.152791	-2.152791	-2.152791	-2.152791	7.057649	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	7.057649	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	7.057649	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	-2.152791	12.909752	-2.152791	-2.152791	7.057649	-2.152791	7.750746	-2.152791	8.667007	-2.152791	-2.152791	-2.152791	7.750746	11.836673
SRR6000899	-1.532497	11.010051	-1.532497	-1.532497	-1.532497	-1.532497	15.018679	16.458323	-1.532497	-1.532497	-1.532497	-1.532497	8.776489	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	9.064163	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	10.385900	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	-1.532497	7.677943	-1.532497	-1.532497	-1.532497	9.469619	13.283646
SRR6000873	-1.544714	12.131536	-1.544714	-1.544714	-1.544714	-1.544714	14.497580	16.387229	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	9.457403	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	-1.544714	10.961467	-1.544714	-1.544714	-1.544714	-1.544714	7.665727	-1.544714	8.358824	-1.544714	-1.544714	-1.544714	10.230584	12.260748
SRR6000874	-1.294952	12.404026	-1.294952	-1.294952	-1.294952	-1.294952	15.002127	16.662900	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	9.707165	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	13.938837	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	-1.294952	10.480346	9.861313
SRR6000877	-1.277365	9.878899	-1.277365	-1.277365	-1.277365	-1.277365	14.618836	16.795317	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	9.724751	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	9.878899	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	-1.277365	11.783125	-1.277365	-1.277365	-1.277365	-1.277365	14.181018
SRR6000871	-0.987828	8.222612	-0.987828	-0.987828	-0.987828	-0.987828	14.054395	17.303427	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	8.222612	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	11.441392	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	-0.987828	8.915709	-0.987828
SRR6000878	-1.435707	12.285494	-1.435707	-1.435707	-1.435707	-1.435707	14.328566	16.668068	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	7.774733	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	12.349345	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	-1.435707	7.774733	-1.435707	-1.435707	-1.435707	14.058767	10.952691
SRR6000944	-1.168807	10.120987	-1.168807	-1.168807	-1.168807	-1.168807	14.088905	16.954276	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	8.041633	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	9.833309	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	-1.168807	10.606490	9.833309
SRR6000940	-1.893217	12.334404	-1.893217	-1.893217	-1.893217	-1.893217	14.468609	15.709660	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	7.317223	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	8.415769	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	-1.893217	12.600327	-1.893217	-1.893217	7.317223	-1.893217	11.747941	-1.893217	12.493273	-1.893217	-1.893217	-1.893217	11.444259	7.317223
SRR6000945	-1.194631	8.015809	-1.194631	-1.194631	-1.194631	-1.194631	14.297976	16.944084	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	8.015809	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	14.495754	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	-1.194631	8.015809	-1.194631	-1.194631	-1.194631	11.449699	-1.194631
SRR6000943	-1.415671	11.872209	-1.415671	-1.415671	-1.415671	-1.415671	13.562991	16.685631	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	7.794770	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	15.104551	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	-1.415671	8.487867	-1.415671	-1.415671	-1.415671	10.839197	10.502726
SRR6000890	-1.310493	11.537436	-1.310493	-1.310493	-1.310493	-1.310493	14.896529	16.659987	-1.310493	-1.310493	-1.310493	-1.310493	7.899948	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	7.899948	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	12.010723	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	-1.310493	7.899948	-1.310493	-1.310493	-1.310493	8.998493	-1.310493
SRR6000869	-1.522832	11.798384	-1.522832	-1.522832	-1.522832	-1.522832	14.827169	16.348456	-1.522832	-1.522832	-1.522832	-1.522832	7.687609	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	8.380706	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	9.990104	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	-1.522832	7.687609	-1.522832	-1.522832	-1.522832	12.515823	11.271030
SRR6000946	-1.833952	12.728247	-1.833952	-1.833952	-1.833952	-1.833952	14.892277	15.826587	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	7.376488	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	11.961357	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	-1.833952	11.114060	-1.833952	-1.833952	-1.833952	-1.833952	12.529681	-1.833952	11.519525	-1.833952	-1.833952	-1.833952	7.376488	13.882173
SRR6000949	-1.552511	12.064549	-1.552511	-1.552511	-1.552511	-1.552511	15.092086	16.095763	-1.552511	-1.552511	-1.552511	-1.552511	7.657929	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	9.449605	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	10.653566	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	-1.552511	7.657929	-1.552511	-1.552511	-1.552511	13.303276	10.491048
SRR6000896	-1.130981	10.276595	-1.130981	-1.130981	-1.130981	-1.130981	14.500982	17.103370	-1.130981	-1.130981	-1.130981	-1.130981	8.079460	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	9.178005	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	9.688818	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	-1.130981	8.079460	-1.130981
SRR6000947	-1.402449	10.446956	-1.402449	-1.402449	-1.402449	-1.402449	14.800907	16.229235	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	8.501089	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	12.961184	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	-1.402449	7.807992	-1.402449	-1.402449	-1.402449	11.719917	11.496774
SRR6000903	-1.161241	15.667350	-1.161241	-1.161241	-1.161241	-1.161241	15.824375	15.818478	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	10.246335	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	14.519899	-1.161241	-1.161241	8.049199	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241	-1.161241
SRR6000905	-1.483489	12.750732	-1.483489	-1.483489	-1.483489	-1.483489	14.938408	16.120520	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	10.029446	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	10.722588	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	-1.483489	7.726951	-1.483489	-1.483489	-1.483489	13.379341	13.725788
SRR6000902	-1.211255	11.177143	-1.211255	-1.211255	-1.211255	-1.211255	14.917781	16.781715	-1.211255	-1.211255	-1.211255	-1.211255	7.999185	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	8.692283	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	11.662650	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	-1.211255	11.134584	-1.211255
SRR6000901	-1.515488	13.336760	-1.515488	-1.515488	-1.515488	-1.515488	13.668662	16.291965	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	7.694952	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	13.790677	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	-1.515488	7.694952	-1.515488	-1.515488	-1.515488	14.848686	14.211046
SRR6000906	-2.122172	10.801743	-2.122172	-2.122172	-2.122172	-2.122172	14.525963	14.840073	-2.122172	-2.122172	-2.122172	-2.122172	7.088268	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	7.088268	-2.122172	-2.122172	-2.122172	-2.122172	7.088268	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	7.088268	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	7.088268	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	-2.122172	10.223667	-2.122172	-2.122172	7.088268	-2.122172	7.088268	-2.122172	8.186814	-2.122172	-2.122172	-2.122172	9.285404	11.970971
SRR6000942	-1.630168	11.674518	-1.630168	-1.630168	-1.630168	-1.630168	14.436634	16.273501	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	7.580272	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	9.189630	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	-1.630168	9.777408	-1.630168	-1.630168	-1.630168	-1.630168	7.580272	-1.630168	7.580272	-1.630168	-1.630168	-1.630168	9.526096	12.342347
SRR6000910	-1.321770	12.219305	-1.321770	-1.321770	-1.321770	-1.321770	14.746085	16.566521	-1.321770	-1.321770	-1.321770	-1.321770	7.888671	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	7.888671	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	10.833015	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	-1.321770	7.888671	-1.321770	-1.321770	-1.321770	10.527635	-1.321770
SRR6000900	-1.283646	12.345536	-1.283646	-1.283646	-1.283646	-1.283646	15.566817	16.711928	-1.283646	-1.283646	-1.283646	-1.283646	9.872619	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	12.085579	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	12.085579	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	-1.283646	8.619891
SRR6000931	-1.643318	11.829704	-1.643318	-1.643318	-1.643318	-1.643318	14.707476	16.107151	-1.643318	-1.643318	-1.643318	-1.643318	8.260220	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	7.567123	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	9.176481	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	14.068313	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	-1.643318	7.567123	-1.643318	-1.643318	-1.643318	9.964927	7.567123
SRR6000870	-1.664016	11.516618	-1.664016	-1.664016	-1.664016	-1.664016	14.510460	16.225126	-1.664016	-1.664016	-1.664016	-1.664016	7.546425	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	7.546425	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	8.932644	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	13.699058	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	-1.664016	7.546425	-1.664016	-1.664016	-1.664016	10.318920	10.318920
