genus	n_folds	folds_selected	folds_nonzero	pct_selected	pct_nonzero_of_sel	sign_pos_frac	mean_coef_nz	direction	binomial_p	bh_fdr_q	fdr_sig
Alexandravirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Algibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Algoriphagus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aliamphritea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aliarcobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alicycliphilus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alicyclobacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alphaendornavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alienimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aliivibrio	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alisovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alistipes	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alkalibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alkalicella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alkaliflexus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alkalihalobacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alkalihalophilus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aliiroseovarius	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alphaentomopoxvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alphafusarivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alphalipothrixvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aminobacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aminomonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ammonifex	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Amniculibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Amphibacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Amphritea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ampivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Amycolatopsis	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aminobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Amylibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anabaena	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anabaenopsis	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anaerobacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anaerobutyricum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anaerococcus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anaerocolumna	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anaerohalosphaera	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anaerolinea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Amylolactobacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alcyoneusvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aminithiophilus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aminayvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alphanemrhavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alphanudivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alphapapillomavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alphapolyomavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alpharetrovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alpharicinrhavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alphasphaerolipovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alphaspiravirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aminipila	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alphatorquevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alphaturrivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alteracholeplasma	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Altererythrobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alternavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alteromonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alysiella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Amedibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Amginevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alphatrevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anaeromicropila	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alcanivorax	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alasvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acidilobus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acidilutibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acidimicrobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acidiphilium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acidipropionibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acidisarcina	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acidithiobacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acidobacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acidocella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acidothermus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acidovorax	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aciduliprofundum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acinetobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Actibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Actinacidiphila	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Actinoalloteichus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Actinobacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acidihalobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acidiferrobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acididesulfobacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acidibrevibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Abiotrophia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Abyssalbus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Abyssibius	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Abyssicoccus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acadevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acadianvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acajnonavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acaryochloris	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Actinobaculum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acetilactobacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acetoanaerobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acetobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acetobacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acetohalobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acetomicrobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acholeplasma	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Achromobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acidianus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acetivibrio	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Actinocatenispora	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Actinokineospora	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Actinomadura	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aestuariispira	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Afipia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Afonbuvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Agarilytica	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Agarivorans	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Agatevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aggregatibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aggregatimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aerosticca	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Agreia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Agrobacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Agrococcus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Agromyces	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Agtrevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ahniella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ahphunavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ahtivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Akonivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Agricanvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Alcaligenes	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aeropyrum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aeromicrobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Actinomarinicola	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Actinoplanes	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Actinopolymorpha	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Actinopolyspora	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Actinosynnema	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Actinotalea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Actinotignum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acutalibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aeromonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Acuticoccus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Adhaeribacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Advenella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aegicerativicinus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aeoliella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aequoribacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aequorivita	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aeribacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aerococcus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Adhaeretor	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bordetella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anaeromyxobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anaerostipes	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Badnavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Baekduia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bahnicevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Baikalvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Baltimorevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Baoshanvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Barbavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Barnyardvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bartonella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Basfia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Basilea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bastillevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Batrachovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Baxtervirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bdellovibrio	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Beggiatoa	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Begomovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bacteroides	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bacteriovorax	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bacterioplanoides	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bacterioplanes	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aurivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aurodevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aurunvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Austwickia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Avanivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aviadenovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Avibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Avihepadnavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Beijerinckia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Avipoxvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ayohtrevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Azoarcus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Azorhizobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Azorudivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Azospira	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Azospirillum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Azotobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Avunavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bellamyvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Belliella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Benedictvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bingvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Biomaibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bippervirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Biquartavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Birdsnestvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Birpovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bisgaardia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bixzunavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bifseptvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bizionia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Blastococcus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Blastomonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Blastopirellula	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Blattabacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Blautia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bluvavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bocaparvovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bohxovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Blastochloris	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Auritidibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bifidobacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bielevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bequatrovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bergeyella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bermanella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bernardetia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Berryella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bertelyvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Besingivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Betabaculovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bievrevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Betachrysovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Betalipothrixvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Betanudivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Betapolyomavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Betaretrovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Betasatellite	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Beutenbergia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bhargavaea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Bibersteinia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Betaentomopoxvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anaeropeptidivorans	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aureliella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aureimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aphroditevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aphthovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Apibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Apilactobacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aquabacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aquabacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aqualcavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aquaspirillum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aquella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aquibium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aquicella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aquifex	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aquiflexum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aquihabitans	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aquiluna	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aquimarina	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aquincola	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aorunvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anthonyvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anthocerotibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Antarctobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anaerotignum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anaerotruncus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anamdongvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anaplasma	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anaposvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anatilimnocola	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anayavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anchaingvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aquirhabdus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ancylobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Andromedavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aneurinibacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Angelvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Annadreamyvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anoxybacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anoxybacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Anseongella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Antarcticibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Andhravirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aquirufa	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aquisalimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aquisalinus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Asfivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ashduovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Asteriusvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Asticcacaulis	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Atadenovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Athalassotoga	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Atlantibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Atlauavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ascovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Atopobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Attisvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Attoomivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Audreyjarvisvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aurantiacibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aurantimicrobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aurantimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Auraticoccus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aureibaculum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Atribacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aureispira	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Asaia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Arthrobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aquisediminimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aquisphaera	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aquitalea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Arabiibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Arachidicoccus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Arachnia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Arawnvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Arcanobacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Arthrospira	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Archaeoglobus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Arcobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Arcticibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Arenibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Arenimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aristophania	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Aromatoleum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Arsenicicoccus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Arsenophonus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Archangium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Leptospirillum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cruoricaptor	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Cryptobacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Hepatovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Herbaspirillum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Herbiconiux	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Herbinix	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Herminiimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Heyndrickxia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Higashivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Hippea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Hirschia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Histophilus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Hiyaavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Hnatkovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Hoeflea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Holosalinivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Homoserinibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Hopescreekvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Horticoccus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Hepacivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Henuseptimavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Henipavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Helsingorvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Halothermothrix	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Halothiobacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Halotia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Halovenus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Halovivax	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Hankyongella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Hanrivervirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Haploplasma	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Hostuviroid	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Hapunavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Harrekavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Harrisonburgvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Hartmannibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Hathewaya	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Helcococcus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Helicobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Heliomicrobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Heliorestis	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
