genus	n_folds	folds_selected	folds_nonzero	pct_selected	pct_nonzero_of_sel	sign_pos_frac	mean_coef_nz	direction	binomial_p	bh_fdr_q	fdr_sig
Roseobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseococcus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseolovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseomonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseovarius	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rosistilla	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseateles	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rosavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rosariovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ronaldovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodopseudomonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodospirillum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodothermus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodovastum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodovulum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Richelia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rickettsia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rickettsiella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rossellomorea	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Riemerella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rimavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rippkaea	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Risjevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rivularia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Robiginitalea	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rodentibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rogunavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Romboutsia	39	39	11	100.0	28.2	0.182	-0.01125	NR+	0.06543	1.0	False
Rigallicvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rothia	39	39	9	100.0	23.1	0.111	-0.0204	NR+	0.039062	1.0	False
Roufvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rouxiella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharobesus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharolobus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharomonospora	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharophagus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharopolyspora	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharospirillum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharothrix	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saclayvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharibacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sadwavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saguarovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saikungvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salacisavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salaquimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salarchaeum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salasvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salchichonvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salegentibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sagittula	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodoplanes	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sabulilitoribacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ruthenibacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rowavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rtpvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ruania	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rubinisphaera	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rubivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rubripirellula	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rubrivivax	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rubrobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sabourvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rudivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rufibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ruficoccus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rugamonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rugosibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ruminiclostridium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ruminococcus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rummeliibacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Runella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ruegeria	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salicibibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodopirellula	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodomicrobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Psychroflexus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Psychromicrobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Psychromonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Psychroserpens	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Psychrosphaera	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pukyongia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pukyongiella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pullulanibacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pulverervirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pulveribacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Punavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Puppervirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pusillibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pusillimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pyramidobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pyrobaculum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pyrococcus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Psychrobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Psychrobacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudoxanthomonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudovibrio	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudohalocynthiibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudohongiella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudolabrys	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudoleptotrichia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudolysobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudomonas	39	39	4	100.0	10.3	0.75	-0.00856	NR+	0.625	1.0	False
Pseudonocardia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudooceanicola	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pyrodictium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudopedobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudopuniceibacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Leptospirillum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudorhodobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudorhodoplanes	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudosulfitobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudotevenvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudothauera	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudothermotoga	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudoprevotella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pyrolobus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pyruvatibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pyxidicoccus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Reichenbachiella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Reinekea	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Renibacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Respirovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhadinovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rheavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rheinheimera	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhizobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Refugevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhizobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodanobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodobaca	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodocaloribacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodococcus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodocytophaga	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodoferax	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodoluna	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhizorhabdus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodophyticola	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ravarandavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rasiella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Qingdaovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Qingshengfaniella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Qipengyuania	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Quadrivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Quatrionicoccus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Quesadillavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Quwivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Radiobacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rathayibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rahariannevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Raineyella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Raleighvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ralstonia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ramlibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ranavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Raoultella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Raoultibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Raphidovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rahnella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salidesulfovibrio	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salimicrobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinarchaeum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Skermanella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Skermania	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Skogvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Skunavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Slackia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Slashvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Slepowronvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Slopekvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sneathia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sneathiella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Snodgrassella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sodaliphilus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sodalis	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sokavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Solibacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Solicola	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Solidesulfovibrio	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Skatevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Siovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Siophivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sinorhizobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sigmavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Silicimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Silvanigrella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Silviavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Silvimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Simiaoa	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Simiduia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Simiispumavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Solimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Siminovitchia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Simonsiella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Simplexvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Simplicispira	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Singulisphaera	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sinimarinibacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Siniperhavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sinomicrobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sinomonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Simkania	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Solitalea	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Solwaraspora	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sopolycivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spongiibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sporofaciens	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sporolactobacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sporomusa	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sporosarcina	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Squashvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stackebrandtia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stanieria	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spongiactinospora	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Staphylospora	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stappia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Starkeya	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Steinhofvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stenotrophomonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Steroidobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sterolibacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stieleria	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Staphylothermus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sideroxydans	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spirosoma	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spirochaeta	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sorangium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sparkyvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spartinivicinus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphaerisporangium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphaerobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphaerochaeta	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphaerospermopsis	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphaerotilus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spiroplasma	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingobacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingomicrobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingomonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingopyxis	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingorhabdus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingosinicella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingosinithalassobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spiractinospora	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spiribacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sideroxyarcus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Siccibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Siansivirga	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salvovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Samsavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Samwavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sandaracinobacteroides	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sandaracinus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sandinevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sanguibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sanovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salmonpoxvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sansavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saphexavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saprospira	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sarcina	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sarumanvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Scandinavium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Scardovia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Schiekvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Schizotequatrovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Santafevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Schleiferilactobacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salmonella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinibacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinicoccus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinicola	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinigranum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinimicrobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saliniradius	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salmondvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinirubellus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinispira	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinispora	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinivibrio	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinivirga	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salipaludibacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saliphagus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salipiger	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salisediminibacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinisphaera	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudofrankia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Schnuerera	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Scophrhavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Serpentinicella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Serpentinimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Serratia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Seunavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Seuratvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sextaecvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shalavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shamshuipovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Serinicoccus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shandvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sheenvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shenzhenvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sherbrookevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shewanella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shigella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shimwellia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shinella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shirahamavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shapirovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sclerotimonavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sepunavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Seoulvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Scutavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Scytonema	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sebaldella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Secundilactobacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sedimentibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sedimenticola	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sedimentisphaera	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sediminibacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Septimatrevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sediminibacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sediminicola	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sediminispirochaeta	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sedonavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Segniliparus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Segzyvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Selenomonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Senquatrovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Seonamhaeicola	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sediminicoccus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Leptospira	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Lentavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Leptogranulimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Ichthyocystis	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Ishikawaella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Karelsulcia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Kinetoplastibacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Korarchaeum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Koribacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Kuenenia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Mancarchaeum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Megaira	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Methanoliparum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Methanomethylophilus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Methanoplasma	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Methylopumilus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Methylospira	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Micrarchaeum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Midichloria	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Mikella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Hydrogenosomobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Hodgkinia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Hoaglandella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Hepatoplasma	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Cloacimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Comchoanobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
