sig_f2	batch_f2	n_per_cohort	n_cohorts	n_total	method	n_reps	mean_auc	std_auc	r2_resp_diag	r2_batch_diag	ceiling_auc	delta_auc
0.05	0.0	80	3	240	percentile_norm	10	0.9882291666666667	0.024088540102602547	0.05041	0.00831	0.4931249999999999	0.4951041666666668
0.05	0.0	80	3	240	cohort_covariate	10	0.49340277777777775	0.04529034420025729	0.04822	0.00881	0.4931249999999999	0.0002777777777778212
0.05	0.0	80	4	320	none	10	0.5051171875	0.041582191793078996	0.04978	0.0099	0.4931249999999999	0.011992187500000084
0.05	0.0	80	4	320	mean_centering	10	0.50759765625	0.0336874658021771	0.04259	0.00941	0.4931249999999999	0.014472656250000049
0.05	0.0	80	4	320	location_scale	10	0.50078125	0.0370617498672507	0.04779	0.0095	0.4931249999999999	0.007656250000000031
0.05	0.0	80	4	320	quantile_mapping	10	0.510703125	0.06493685663104655	0.04402	0.00795	0.4931249999999999	0.01757812500000011
0.05	0.0	80	4	320	percentile_norm	10	0.9961718750000002	0.006020062283925619	0.04622	0.00772	0.4931249999999999	0.5030468750000002
0.05	0.0	80	4	320	cohort_covariate	10	0.5033593749999999	0.03383101171285932	0.04369	0.00959	0.4931249999999999	0.010234375000000018
0.05	0.04	20	1	20	none	10	0.595	0.17528548142958106	0.0856	0.0	0.545	0.04999999999999993
0.05	0.04	20	1	20	mean_centering	10	0.55	0.19999999999999998	0.08949	0.0	0.545	0.0050000000000000044
0.05	0.04	20	1	20	location_scale	10	0.7200000000000001	0.1503329637837291	0.1097	0.0	0.545	0.17500000000000004
0.05	0.04	20	1	20	quantile_mapping	10	0.5499999999999999	0.14832396974191325	0.09245	0.0	0.545	0.004999999999999893
0.05	0.04	20	1	20	percentile_norm	10	0.635	0.19371370627810516	0.07036	0.0	0.545	0.08999999999999997
0.05	0.04	20	1	20	cohort_covariate	10	0.68	0.13999999999999999	0.1095	0.0	0.545	0.135
0.05	0.04	20	2	40	none	10	0.54125	0.14307449982439222	0.0636	0.04023	0.545	-0.003750000000000031
0.05	0.04	20	2	40	mean_centering	10	0.5275	0.1193471826228001	0.05333	0.03081	0.545	-0.01750000000000007
0.05	0.04	20	2	40	location_scale	10	0.5275	0.1088002757349447	0.0595	0.02504	0.545	-0.01750000000000007
0.05	0.04	20	2	40	quantile_mapping	10	0.6725000000000001	0.11205467415507483	0.05769	0.02518	0.545	0.12750000000000006
0.05	0.04	20	2	40	percentile_norm	10	0.9825000000000002	0.018708286933869726	0.0665	0.02652	0.545	0.4375000000000001
0.05	0.04	20	2	40	cohort_covariate	10	0.5887499999999999	0.12125000000000001	0.06717	0.04265	0.545	0.043749999999999845
0.05	0.04	20	3	60	none	10	0.46944444444444444	0.08374896350934073	0.06302	0.04981	0.545	-0.0755555555555556
0.05	0.04	20	3	60	mean_centering	10	0.5583333333333333	0.15287875450907792	0.05631	0.04876	0.545	0.013333333333333308
0.05	0.04	20	3	60	location_scale	10	0.4916666666666668	0.08575193911351742	0.07562	0.04863	0.545	-0.05333333333333323
0.05	0.04	20	3	60	quantile_mapping	10	0.7288888888888889	0.12056451579604924	0.06073	0.06386	0.545	0.18388888888888888
0.05	0.04	20	3	60	percentile_norm	10	0.9922222222222224	0.012957670877434008	0.06022	0.0574	0.545	0.4472222222222224
0.05	0.04	20	3	60	cohort_covariate	10	0.5422222222222223	0.06616477747093069	0.06529	0.05769	0.545	-0.002777777777777768
0.05	0.04	20	4	80	none	10	0.4721875	0.07809311849484563	0.05759	0.06453	0.545	-0.07281250000000006
0.05	0.04	20	4	80	mean_centering	10	0.495625	0.07081004519134272	0.05418	0.05376	0.545	-0.04937500000000006
0.05	0.04	20	4	80	location_scale	10	0.4596875000000001	0.09103838905236626	0.05787	0.06132	0.545	-0.08531249999999996
0.05	0.04	20	4	80	quantile_mapping	10	0.66625	0.1680471474021502	0.06614	0.06401	0.545	0.12124999999999997
0.05	0.04	20	4	80	percentile_norm	10	0.9971874999999999	0.0064725984928774875	0.05645	0.052	0.545	0.45218749999999985
0.05	0.04	20	4	80	cohort_covariate	10	0.534375	0.06942847038499407	0.0564	0.06103	0.545	-0.010624999999999996
0.05	0.04	40	1	40	none	10	0.5925	0.08824681297361396	0.06105	0.0	0.55	0.04249999999999998
0.05	0.04	40	1	40	mean_centering	10	0.4800000000000001	0.13171939872319494	0.06647	0.0	0.55	-0.06999999999999995
0.05	0.04	40	1	40	location_scale	10	0.58875	0.10918018364153817	0.06583	0.0	0.55	0.03874999999999995
0.05	0.04	40	1	40	quantile_mapping	10	0.515	0.15540270267920053	0.07894	0.0	0.55	-0.03500000000000003
0.05	0.04	40	1	40	percentile_norm	10	0.4925	0.10828203913853855	0.05515	0.0	0.55	-0.05750000000000005
0.05	0.04	40	1	40	cohort_covariate	10	0.6162499999999999	0.12562966409252235	0.05846	0.0	0.55	0.06624999999999981
0.05	0.04	40	2	80	none	10	0.45031250000000006	0.05946457059670067	0.04333	0.02659	0.55	-0.09968749999999998
0.05	0.04	40	2	80	mean_centering	10	0.5578125	0.1290080090779251	0.05733	0.02571	0.55	0.0078125
0.05	0.04	40	2	80	location_scale	10	0.47375	0.07187771733993782	0.06724	0.03155	0.55	-0.07625000000000004
0.05	0.04	40	2	80	quantile_mapping	10	0.5790625	0.1036920960403926	0.05113	0.0199	0.55	0.02906249999999999
0.05	0.04	40	2	80	percentile_norm	10	0.9859375	0.01897006276347022	0.05988	0.0229	0.55	0.4359375
0.05	0.04	40	2	80	cohort_covariate	10	0.50875	0.07435661537482728	0.05223	0.02455	0.55	-0.04125000000000001
0.05	0.04	40	3	120	none	10	0.5040277777777777	0.08656566853629562	0.04998	0.03574	0.55	-0.0459722222222223
0.05	0.04	40	3	120	mean_centering	10	0.48986111111111114	0.0770703192217229	0.04782	0.03167	0.55	-0.06013888888888891
0.05	0.04	40	3	120	location_scale	10	0.5079166666666667	0.09193993359193213	0.04864	0.03302	0.55	-0.04208333333333336
0.05	0.04	40	3	120	quantile_mapping	10	0.5693055555555556	0.08659017725063446	0.05039	0.0422	0.55	0.019305555555555576
0.05	0.04	40	3	120	percentile_norm	10	0.9980555555555556	0.0031793119839609906	0.05224	0.0376	0.55	0.44805555555555554
0.05	0.04	40	3	120	cohort_covariate	10	0.46513888888888894	0.03845717716250948	0.04485	0.0411	0.55	-0.08486111111111111
0.05	0.04	40	4	160	none	10	0.50875	0.09107297683382816	0.04499	0.04242	0.55	-0.04125000000000001
0.05	0.04	40	4	160	mean_centering	10	0.49320312499999996	0.047251159976667505	0.04662	0.04313	0.55	-0.05679687500000008
0.05	0.04	40	4	160	location_scale	10	0.5050000000000001	0.044182018754805666	0.05034	0.04174	0.55	-0.04499999999999993
0.05	0.04	40	4	160	quantile_mapping	10	0.553984375	0.09454703509736899	0.05166	0.04338	0.55	0.003984374999999929
0.05	0.04	40	4	160	percentile_norm	10	0.9979687500000001	0.005077524002897484	0.04417	0.04277	0.55	0.44796875
0.05	0.04	40	4	160	cohort_covariate	10	0.4980468749999999	0.07693964031598488	0.04347	0.05019	0.55	-0.051953125000000155
0.05	0.04	80	1	80	none	10	0.500625	0.1127757038328735	0.06349	0.0	0.4931249999999999	0.007500000000000062
0.05	0.04	80	1	80	mean_centering	10	0.4965625	0.07933377374265012	0.059	0.0	0.4931249999999999	0.0034375000000000933
0.05	0.04	80	1	80	location_scale	10	0.5203125	0.09001139250811531	0.05087	0.0	0.4931249999999999	0.02718750000000003
0.05	0.04	80	1	80	quantile_mapping	10	0.529375	0.11211043662389332	0.05998	0.0	0.4931249999999999	0.036250000000000115
0.05	0.04	80	1	80	percentile_norm	10	0.48656249999999995	0.048473776738046724	0.06048	0.0	0.4931249999999999	-0.006562499999999971
0.05	0.04	80	1	80	cohort_covariate	10	0.453125	0.06745947857788406	0.059	0.0	0.4931249999999999	-0.039999999999999925
0.05	0.04	80	2	160	none	10	0.48343749999999996	0.06159382134699064	0.0453	0.01837	0.4931249999999999	-0.00968749999999996
0.05	0.04	80	2	160	mean_centering	10	0.49554687500000005	0.06703566601129674	0.04881	0.01734	0.4931249999999999	0.002421875000000129
0.05	0.04	80	2	160	location_scale	10	0.5252343749999999	0.03514418195648641	0.04706	0.02102	0.4931249999999999	0.032109374999999996
0.05	0.04	80	2	160	quantile_mapping	10	0.49390625000000005	0.0544288526426931	0.05591	0.02184	0.4931249999999999	0.0007812500000001221
0.05	0.04	80	2	160	percentile_norm	10	0.984765625	0.026750825958334924	0.04115	0.01682	0.4931249999999999	0.49164062500000005
0.05	0.04	80	2	160	cohort_covariate	10	0.48171875000000003	0.05428332789632559	0.05001	0.01733	0.4931249999999999	-0.011406249999999896
0.05	0.04	80	3	240	none	10	0.5233333333333333	0.05459031267225278	0.04797	0.02988	0.4931249999999999	0.030208333333333393
0.05	0.04	80	3	240	mean_centering	10	0.49437500000000006	0.04649791744971483	0.04609	0.02924	0.4931249999999999	0.0012500000000001399
0.05	0.04	80	3	240	location_scale	10	0.49829861111111107	0.041553216497784234	0.05033	0.03187	0.4931249999999999	0.005173611111111143
0.05	0.04	80	3	240	quantile_mapping	10	0.5644097222222222	0.06368253397205433	0.04824	0.03269	0.4931249999999999	0.07128472222222226
0.05	0.04	80	3	240	percentile_norm	10	0.9879861111111111	0.02002554310232835	0.04423	0.02941	0.4931249999999999	0.4948611111111112
0.05	0.04	80	3	240	cohort_covariate	10	0.5073611111111112	0.05518251492731826	0.04406	0.03225	0.4931249999999999	0.014236111111111227
0.05	0.04	80	4	320	none	10	0.5063671875000001	0.038725814655125396	0.04209	0.03644	0.4931249999999999	0.013242187500000169
0.05	0.04	80	4	320	mean_centering	10	0.47494140625000003	0.041856617095189626	0.04729	0.03425	0.4931249999999999	-0.018183593749999893
0.05	0.04	80	4	320	location_scale	10	0.49031250000000004	0.056539457063878196	0.04422	0.03334	0.4931249999999999	-0.0028124999999998845
0.05	0.04	80	4	320	quantile_mapping	10	0.50564453125	0.03882824780696122	0.0438	0.03431	0.4931249999999999	0.012519531250000049
0.05	0.04	80	4	320	percentile_norm	10	0.99609375	0.009657605714903214	0.04169	0.03397	0.4931249999999999	0.5029687500000001
0.05	0.04	80	4	320	cohort_covariate	10	0.4701171875	0.055415701415563685	0.0432	0.0339	0.4931249999999999	-0.023007812499999947
0.05	0.08	20	1	20	none	10	0.72	0.09539392014169455	0.10342	0.0	0.545	0.17499999999999993
0.05	0.08	20	1	20	mean_centering	10	0.6199999999999999	0.09	0.09382	0.0	0.545	0.07499999999999984
0.05	0.08	20	1	20	location_scale	10	0.615	0.155	0.07109	0.0	0.545	0.06999999999999995
0.05	0.08	20	1	20	quantile_mapping	10	0.635	0.1285496013218244	0.12677	0.0	0.545	0.08999999999999997
0.05	0.08	20	1	20	percentile_norm	10	0.53	0.19000000000000003	0.09472	0.0	0.545	-0.015000000000000013
0.05	0.08	20	1	20	cohort_covariate	10	0.6050000000000001	0.1523975065412817	0.09743	0.0	0.545	0.06000000000000005
0.05	0.08	20	2	40	none	10	0.54	0.14467636296230288	0.06214	0.06248	0.545	-0.0050000000000000044
0.05	0.08	20	2	40	mean_centering	10	0.6125	0.130384048104053	0.05552	0.05506	0.545	0.0675
0.05	0.08	20	2	40	location_scale	10	0.4974999999999999	0.11036870027322057	0.06379	0.05401	0.545	-0.04750000000000015
0.05	0.08	20	2	40	quantile_mapping	10	0.60875	0.11096874559983096	0.0727	0.06269	0.545	0.06374999999999997
0.05	0.08	20	2	40	percentile_norm	10	0.99375	0.011524430571616099	0.05858	0.06847	0.545	0.44875
0.05	0.08	20	2	40	cohort_covariate	10	0.5687500000000001	0.15584948668507062	0.07193	0.05308	0.545	0.02375000000000005
0.05	0.08	20	3	60	none	10	0.5633333333333332	0.13576941236277534	0.04915	0.08699	0.545	0.0183333333333332
0.05	0.08	20	3	60	mean_centering	10	0.5394444444444445	0.12992044099237932	0.05633	0.10936	0.545	-0.005555555555555536
0.05	0.08	20	3	60	location_scale	10	0.5522222222222223	0.08225975119502046	0.05474	0.09329	0.545	0.007222222222222241
0.05	0.08	20	3	60	quantile_mapping	10	0.6466666666666667	0.09064923579720505	0.06191	0.08807	0.545	0.10166666666666668
0.05	0.08	20	3	60	percentile_norm	10	0.9966666666666667	0.006666666666666643	0.05718	0.08529	0.545	0.45166666666666666
0.05	0.08	20	3	60	cohort_covariate	10	0.5677777777777778	0.07859884081701063	0.06013	0.08657	0.545	0.022777777777777786
0.05	0.08	20	4	80	none	10	0.4828125	0.10215691438297263	0.05119	0.09847	0.545	-0.06218750000000006
0.05	0.08	20	4	80	mean_centering	10	0.5006250000000001	0.08532795189737066	0.05141	0.10242	0.545	-0.04437499999999994
0.05	0.08	20	4	80	location_scale	10	0.41312499999999996	0.06653828784992892	0.05051	0.09712	0.545	-0.13187500000000008
0.05	0.08	20	4	80	quantile_mapping	10	0.69125	0.11730036231828102	0.0395	0.11028	0.545	0.14625
0.05	0.08	20	4	80	percentile_norm	10	0.9925	0.012670709332945814	0.04301	0.10053	0.545	0.4475
0.05	0.08	20	4	80	cohort_covariate	10	0.519375	0.0691720002963627	0.05275	0.10657	0.545	-0.02562500000000001
0.05	0.08	40	1	40	none	10	0.575	0.12905909499140306	0.07218	0.0	0.55	0.02499999999999991
0.05	0.08	40	1	40	mean_centering	10	0.61375	0.10479891459361589	0.07023	0.0	0.55	0.06374999999999997
0.05	0.08	40	1	40	location_scale	10	0.565	0.11288821904875637	0.06514	0.0	0.55	0.014999999999999902
0.05	0.08	40	1	40	quantile_mapping	10	0.57375	0.12667009315540903	0.06618	0.0	0.55	0.023749999999999938
0.05	0.08	40	1	40	percentile_norm	10	0.47750000000000004	0.11079259903080169	0.07726	0.0	0.55	-0.07250000000000001
0.05	0.08	40	1	40	cohort_covariate	10	0.53	0.15594470173750694	0.06054	0.0	0.55	-0.020000000000000018
0.05	0.08	40	2	80	none	10	0.4884375	0.07199785695595391	0.05566	0.04011	0.55	-0.06156250000000002
0.05	0.08	40	2	80	mean_centering	10	0.566875	0.08750223211438668	0.0531	0.04669	0.55	0.016874999999999973
0.05	0.08	40	2	80	location_scale	10	0.44749999999999995	0.10341625537119394	0.04501	0.03968	0.55	-0.10250000000000009
0.05	0.08	40	2	80	quantile_mapping	10	0.545625	0.15661332757782778	0.057	0.0524	0.55	-0.004375000000000018
0.05	0.08	40	2	80	percentile_norm	10	0.9890625	0.014473170221136773	0.04467	0.03933	0.55	0.4390624999999999
0.05	0.08	40	2	80	cohort_covariate	10	0.5215624999999999	0.07870348328536672	0.0492	0.04562	0.55	-0.028437500000000115
0.05	0.08	40	3	120	none	10	0.5051388888888889	0.06374394790928573	0.0498	0.07261	0.55	-0.04486111111111113
0.05	0.08	40	3	120	mean_centering	10	0.46611111111111114	0.06648760675382931	0.03737	0.07169	0.55	-0.0838888888888889
0.05	0.08	40	3	120	location_scale	10	0.5256944444444444	0.06359003168445217	0.05068	0.08313	0.55	-0.02430555555555569
0.05	0.08	40	3	120	quantile_mapping	10	0.5645833333333333	0.1313352163100586	0.05011	0.08871	0.55	0.014583333333333282
0.05	0.08	40	3	120	percentile_norm	10	0.9991666666666668	0.001111111111111146	0.04522	0.07123	0.55	0.4491666666666667
0.05	0.08	40	3	120	cohort_covariate	10	0.48	0.05614685330276731	0.05027	0.08167	0.55	-0.07000000000000006
0.05	0.08	40	4	160	none	10	0.4987500000000001	0.04330859921106892	0.0384	0.08449	0.55	-0.05124999999999996
0.05	0.08	40	4	160	mean_centering	10	0.523671875	0.07092274247651895	0.04196	0.08639	0.55	-0.026328125000000036
0.05	0.08	40	4	160	location_scale	10	0.5271875	0.04103429634540478	0.05092	0.09304	0.55	-0.022812500000000013
0.05	0.08	40	4	160	quantile_mapping	10	0.58515625	0.0880812169605416	0.04624	0.08315	0.55	0.03515625
0.05	0.08	40	4	160	percentile_norm	10	0.9982812500000001	0.001842160331648696	0.03694	0.08583	0.55	0.4482812500000001
0.05	0.08	40	4	160	cohort_covariate	10	0.5171875	0.04552884774033382	0.03987	0.08864	0.55	-0.03281250000000002
0.05	0.08	80	1	80	none	10	0.5375	0.07315437444199765	0.05267	0.0	0.4931249999999999	0.04437500000000005
0.05	0.08	80	1	80	mean_centering	10	0.4875	0.08319780646146868	0.06438	0.0	0.4931249999999999	-0.005624999999999936
0.05	0.08	80	1	80	location_scale	10	0.505625	0.07211644229993601	0.05309	0.0	0.4931249999999999	0.012500000000000067
0.05	0.08	80	1	80	quantile_mapping	10	0.5815625000000001	0.10294918725395553	0.05232	0.0	0.4931249999999999	0.08843750000000017
0.05	0.08	80	1	80	percentile_norm	10	0.46624999999999994	0.08374533569101028	0.06171	0.0	0.4931249999999999	-0.026874999999999982
0.05	0.08	80	1	80	cohort_covariate	10	0.5409375	0.03340828162671645	0.05632	0.0	0.4931249999999999	0.047812500000000036
0.05	0.08	80	2	160	none	10	0.471015625	0.07234007988800623	0.04655	0.04927	0.4931249999999999	-0.02210937499999993
0.05	0.08	80	2	160	mean_centering	10	0.4657812499999999	0.06142215124906079	0.04664	0.03691	0.4931249999999999	-0.02734375
0.05	0.08	80	2	160	location_scale	10	0.509140625	0.04401433815122777	0.04686	0.03997	0.4931249999999999	0.01601562500000009
0.05	0.08	80	2	160	quantile_mapping	10	0.5284375000000001	0.02831791476918808	0.04319	0.0394	0.4931249999999999	0.03531250000000019
0.05	0.08	80	2	160	percentile_norm	10	0.9915625	0.015172349696487359	0.04838	0.03965	0.4931249999999999	0.4984375000000001
0.05	0.08	80	2	160	cohort_covariate	10	0.47124999999999995	0.0625369031677497	0.0479	0.03914	0.4931249999999999	-0.021874999999999978
0.05	0.08	80	3	240	none	10	0.51125	0.03834792395430208	0.04442	0.07126	0.4931249999999999	0.018125000000000058
0.05	0.08	80	3	240	mean_centering	10	0.5086111111111111	0.03540195772992094	0.04375	0.06541	0.4931249999999999	0.0154861111111112
0.05	0.08	80	3	240	location_scale	10	0.48590277777777774	0.04709162906268775	0.0391	0.06696	0.4931249999999999	-0.0072222222222221855
0.05	0.08	80	3	240	quantile_mapping	10	0.5201736111111112	0.06615662277124576	0.04302	0.06976	0.4931249999999999	0.02704861111111123
0.05	0.08	80	3	240	percentile_norm	10	0.9588541666666666	0.08345740907801676	0.04264	0.0691	0.4931249999999999	0.46572916666666664
0.05	0.08	80	3	240	cohort_covariate	10	0.49038194444444444	0.05841595711052664	0.04529	0.06737	0.4931249999999999	-0.0027430555555554847
0.05	0.08	80	4	320	none	10	0.48765625	0.04627478682820801	0.04098	0.08078	0.4931249999999999	-0.005468749999999911
0.05	0.08	80	4	320	mean_centering	10	0.4887304687499999	0.03332377551062043	0.03794	0.07896	0.4931249999999999	-0.00439453125
0.05	0.08	80	4	320	location_scale	10	0.5450976562500001	0.041794908138593594	0.04713	0.08144	0.4931249999999999	0.05197265625000014
0.05	0.08	80	4	320	quantile_mapping	10	0.51958984375	0.06834626269332882	0.04106	0.08313	0.4931249999999999	0.026464843750000022
0.05	0.08	80	4	320	percentile_norm	10	0.9990234375	0.000936685844397011	0.04508	0.08124	0.4931249999999999	0.5058984375000001
0.05	0.08	80	4	320	cohort_covariate	10	0.5101953124999999	0.04733383830342895	0.04097	0.07713	0.4931249999999999	0.017070312500000018
0.05	0.15	20	1	20	none	10	0.57	0.17204650534085253	0.09299	0.0	0.545	0.02499999999999991
0.05	0.15	20	1	20	mean_centering	10	0.6	0.15165750888103102	0.08687	0.0	0.545	0.05499999999999994
0.05	0.15	20	1	20	location_scale	10	0.6699999999999999	0.22715633383201095	0.10633	0.0	0.545	0.12499999999999989
0.05	0.15	20	1	20	quantile_mapping	10	0.6849999999999999	0.13793114224133723	0.06317	0.0	0.545	0.1399999999999999
0.05	0.15	20	1	20	percentile_norm	10	0.5549999999999999	0.14044571905188138	0.09358	0.0	0.545	0.009999999999999898
0.05	0.15	20	1	20	cohort_covariate	10	0.485	0.20254629100529092	0.10303	0.0	0.545	-0.06000000000000005
0.05	0.15	20	2	40	none	10	0.495	0.09733961166965893	0.06532	0.08264	0.545	-0.050000000000000044
0.05	0.15	20	2	40	mean_centering	10	0.53	0.19993749023132207	0.05468	0.10441	0.545	-0.015000000000000013
0.05	0.15	20	2	40	location_scale	10	0.53125	0.12415338295833907	0.06615	0.09442	0.545	-0.01375000000000004
0.05	0.15	20	2	40	quantile_mapping	10	0.6537499999999999	0.20287388323783817	0.06224	0.07857	0.545	0.1087499999999999
0.05	0.15	20	2	40	percentile_norm	10	0.9875	0.01677050983124843	0.05835	0.07835	0.545	0.4425
0.05	0.15	20	2	40	cohort_covariate	10	0.54125	0.17607260576250924	0.05505	0.10054	0.545	-0.003750000000000031
0.05	0.15	20	3	60	none	10	0.47055555555555556	0.08808840957376046	0.04546	0.15491	0.545	-0.07444444444444448
0.05	0.15	20	3	60	mean_centering	10	0.5261111111111112	0.12103080925997091	0.05865	0.17543	0.545	-0.018888888888888844
0.05	0.15	20	3	60	location_scale	10	0.5077777777777778	0.0933994474829667	0.04826	0.15044	0.545	-0.03722222222222227
0.05	0.15	20	3	60	quantile_mapping	10	0.6861111111111111	0.10068438647085429	0.04951	0.16255	0.545	0.14111111111111108
0.05	0.15	20	3	60	percentile_norm	10	0.9966666666666667	0.004444444444444429	0.06	0.17032	0.545	0.45166666666666666
0.05	0.15	20	3	60	cohort_covariate	10	0.43055555555555564	0.08158347993025834	0.05905	0.15943	0.545	-0.1144444444444444
0.05	0.15	20	4	80	none	10	0.5037499999999999	0.08698284672853608	0.04791	0.17285	0.545	-0.04125000000000012
0.05	0.15	20	4	80	mean_centering	10	0.5050000000000001	0.057200305943237766	0.04667	0.17904	0.545	-0.039999999999999925
0.05	0.15	20	4	80	location_scale	10	0.5575	0.07521064170049341	0.05519	0.1776	0.545	0.012499999999999956
0.05	0.15	20	4	80	quantile_mapping	10	0.7321874999999999	0.13072850265435615	0.05682	0.17835	0.545	0.18718749999999984
0.05	0.15	20	4	80	percentile_norm	10	0.9978125	0.00371073190219934	0.04239	0.18112	0.545	0.45281249999999995
0.05	0.15	20	4	80	cohort_covariate	10	0.4596875000000001	0.07110250632889108	0.04496	0.17479	0.545	-0.08531249999999996
0.05	0.15	40	1	40	none	10	0.5149999999999999	0.13587678241701193	0.05714	0.0	0.55	-0.03500000000000014
0.05	0.15	40	1	40	mean_centering	10	0.5962500000000001	0.12081106116577238	0.06746	0.0	0.55	0.04625000000000001
0.05	0.15	40	1	40	location_scale	10	0.5462499999999999	0.10997869111787066	0.06718	0.0	0.55	-0.003750000000000142
0.05	0.15	40	1	40	quantile_mapping	10	0.48500000000000004	0.13770439353920413	0.05214	0.0	0.55	-0.065
0.05	0.15	40	1	40	percentile_norm	10	0.5674999999999999	0.10401322031357359	0.07107	0.0	0.55	0.01749999999999985
0.05	0.15	40	1	40	cohort_covariate	10	0.54	0.1269596392559462	0.05618	0.0	0.55	-0.010000000000000009
0.05	0.15	40	2	80	none	10	0.5	0.06773396950570666	0.04798	0.0782	0.55	-0.050000000000000044
0.05	0.15	40	2	80	mean_centering	10	0.47781250000000003	0.08309738733107076	0.05159	0.09139	0.55	-0.07218750000000002
0.05	0.15	40	2	80	location_scale	10	0.47062500000000007	0.04795016944704159	0.05011	0.07513	0.55	-0.07937499999999997
0.05	0.15	40	2	80	quantile_mapping	10	0.576875	0.10365583075736745	0.05482	0.08203	0.55	0.026874999999999982
0.05	0.15	40	2	80	percentile_norm	10	0.9887499999999999	0.013707320124663308	0.05211	0.07655	0.55	0.43874999999999986
0.05	0.15	40	2	80	cohort_covariate	10	0.4715625000000001	0.07254376373093693	0.04951	0.08197	0.55	-0.07843749999999994
0.05	0.15	40	3	120	none	10	0.4645833333333333	0.06559982615341316	0.03566	0.14494	0.55	-0.08541666666666675
0.05	0.15	40	3	120	mean_centering	10	0.53	0.09401700660446595	0.05578	0.14781	0.55	-0.020000000000000018
0.05	0.15	40	3	120	location_scale	10	0.5133333333333333	0.07369806185367189	0.03775	0.14279	0.55	-0.036666666666666736
0.05	0.15	40	3	120	quantile_mapping	10	0.6212500000000001	0.11438248390141204	0.04445	0.14844	0.55	0.07125000000000004
0.05	0.15	40	3	120	percentile_norm	10	0.9990277777777777	0.0016492141787552604	0.0436	0.14562	0.55	0.4490277777777777
0.05	0.15	40	3	120	cohort_covariate	10	0.48486111111111113	0.07634455784367133	0.04411	0.14586	0.55	-0.06513888888888891
0.05	0.15	40	4	160	none	10	0.5162500000000001	0.044756557218607655	0.04379	0.16276	0.55	-0.03374999999999995
0.05	0.15	40	4	160	mean_centering	10	0.5346874999999999	0.05723444111721543	0.0444	0.16522	0.55	-0.015312500000000173
0.05	0.15	40	4	160	location_scale	10	0.4992968750000001	0.07340129592957215	0.04601	0.16866	0.55	-0.05070312499999996
0.05	0.15	40	4	160	quantile_mapping	10	0.6735156250000001	0.14131490920795697	0.04071	0.16581	0.55	0.12351562500000002
0.05	0.15	40	4	160	percentile_norm	10	0.9978125	0.0020009763241977596	0.03902	0.16283	0.55	0.44781249999999995
0.05	0.15	40	4	160	cohort_covariate	10	0.4603125	0.04041683446056235	0.03737	0.16285	0.55	-0.08968750000000003
0.05	0.15	80	1	80	none	10	0.5015625	0.07865135190351148	0.05556	0.0	0.4931249999999999	0.008437500000000098
0.05	0.15	80	1	80	mean_centering	10	0.5915625	0.06693703314496392	0.06862	0.0	0.4931249999999999	0.09843750000000007
0.05	0.15	80	1	80	location_scale	10	0.5409375000000001	0.056758981943389374	0.05066	0.0	0.4931249999999999	0.04781250000000015
0.05	0.15	80	1	80	quantile_mapping	10	0.4853124999999999	0.07284736289839187	0.04499	0.0	0.4931249999999999	-0.0078125
0.05	0.15	80	1	80	percentile_norm	10	0.510625	0.0858800944631525	0.05448	0.0	0.4931249999999999	0.01750000000000007
0.05	0.15	80	1	80	cohort_covariate	10	0.5534375	0.06206803852426786	0.05068	0.0	0.4931249999999999	0.0603125000000001
0.05	0.15	80	2	160	none	10	0.4809374999999999	0.06700848243879279	0.04563	0.07428	0.4931249999999999	-0.012187500000000018
0.05	0.15	80	2	160	mean_centering	10	0.46148437499999995	0.05064772107795793	0.04234	0.07724	0.4931249999999999	-0.03164062499999998
0.05	0.15	80	2	160	location_scale	10	0.49742187499999996	0.05473887096150801	0.04451	0.08123	0.4931249999999999	0.004296875000000033
0.05	0.15	80	2	160	quantile_mapping	10	0.5121875	0.032153349601946615	0.04813	0.07975	0.4931249999999999	0.019062500000000093
0.05	0.15	80	2	160	percentile_norm	10	0.97921875	0.03072846044386213	0.04322	0.0773	0.4931249999999999	0.4860937500000001
0.05	0.15	80	2	160	cohort_covariate	10	0.49085937500000004	0.06014818330654822	0.0472	0.08099	0.4931249999999999	-0.0022656249999998823
0.05	0.15	80	3	240	none	10	0.5129513888888889	0.037769431395199254	0.03826	0.14315	0.4931249999999999	0.01982638888888899
0.05	0.15	80	3	240	mean_centering	10	0.49416666666666664	0.04500160748157697	0.03655	0.14386	0.4931249999999999	0.0010416666666667185
0.05	0.15	80	3	240	location_scale	10	0.4852777777777778	0.05395283648534908	0.04048	0.13818	0.4931249999999999	-0.007847222222222117
0.05	0.15	80	3	240	quantile_mapping	10	0.49406250000000007	0.06109620438456561	0.0431	0.13846	0.4931249999999999	0.0009375000000001465
0.05	0.15	80	3	240	percentile_norm	10	0.9939583333333333	0.010569709078304852	0.04116	0.14527	0.4931249999999999	0.5008333333333334
0.05	0.15	80	3	240	cohort_covariate	10	0.48624999999999996	0.03359783656596923	0.04199	0.13667	0.4931249999999999	-0.0068749999999999645
0.05	0.15	80	4	320	none	10	0.49210937499999996	0.04371739507706536	0.03722	0.15745	0.4931249999999999	-0.0010156249999999645
0.05	0.15	80	4	320	mean_centering	10	0.49376953125000006	0.048413745592848945	0.03835	0.15873	0.4931249999999999	0.0006445312500001354
